,X,file_names,include,threshold,trim_s,trim_f
1232,1232,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_1.05.wav,N,10,NA,NA
1233,1233,Poecile.sp_Ym.NG_Mar192022_SparrowfootPUA.HenryCO.MO_SMP_e_1.09.wav,Y,8,NA,NA
1234,1234,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_0.07.wav,Y,9,NA,NA
1235,1235,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_0.11.wav,Y,9,NA,NA
1236,1236,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_0.19.wav,Y,10,NA,NA
1237,1237,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_0.23.wav,Y,12,NA,NA
1238,1238,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_0.27.wav,Y,10,NA,NA
1239,1239,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_0.32.wav,Y,10,NA,NA
1240,1240,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_0.40.wav,Y,15,NA,NA
1241,1241,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_0.44.wav,Y,10,NA,NA
1242,1242,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_0.50.wav,Y,10,NA,NA
1243,1243,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_0.56.wav,Y,10,NA,NA
1244,1244,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_1.00.wav,N,10,NA,NA
1245,1245,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_1.06.wav,Y,10,NA,NA
1246,1246,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_1.48.wav,Y,9,NA,NA
1247,1247,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_1.58.wav,Y,12,NA,NA
1248,1248,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_3.01.wav,Y,13,NA,NA
1249,1249,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_3.28.wav,Y,11,NA,NA
1250,1250,Poecile.sp_Ym.WG_Apr252022_SparrowfootPUA.HenryCO.MO_SMP_a_3.48.wav,Y,10,NA,NA
1251,1251,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_0.13.wav,Y,10,NA,NA
1252,1252,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_0.15.wav,Y,10,NA,NA
1253,1253,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_0.18.wav,Y,10,NA,NA
1254,1254,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_0.20.wav,Y,15,NA,NA
1255,1255,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_0.24.wav,Y,10,NA,NA
1256,1256,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_0.26.wav,Y,9,NA,NA
1257,1257,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_0.29.wav,Y,13,NA,NA
1258,1258,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_0.32.wav,Y,10,NA,NA
1259,1259,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_0.57.wav,Y,10,NA,NA
1260,1260,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_1.04.wav,Y,10,NA,NA
1261,1261,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_1.11.wav,Y,12,NA,NA
1262,1262,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_1.15.wav,N,10,NA,NA
1263,1263,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_1.18.wav,Y,12,NA,NA
1264,1264,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_1.21.wav,Y,12,NA,NA
1265,1265,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_1.27.wav,Y,9,NA,NA
1266,1266,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_1.32.wav,Y,9,NA,NA
1267,1267,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_1.37.wav,Y,10,NA,NA
1268,1268,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_1.43.wav,Y,10,NA,NA
1269,1269,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_1.50.wav,Y,9,NA,NA
1270,1270,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_1.54.wav,Y,10,NA,NA
1271,1271,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_2.02.wav,Y,10,NA,NA
1272,1272,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_2.10.wav,Y,9,NA,NA
1273,1273,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_2.14.wav,Y,12,NA,NA
1274,1274,Poecile.sp_Ym.WG_Jun092022_SparrowfootPUA.HenryCO.MO_SMP_a_BSF_2.47.wav,Y,10,NA,NA
1275,1275,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_0.08.wav,Y,10,NA,NA
1276,1276,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_0.19.wav,Y,10,NA,NA
1277,1277,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_0.28.wav,Y,10,NA,NA
1278,1278,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_0.34.wav,Y,10,NA,NA
1279,1279,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_0.45.wav,Y,10,NA,NA
1280,1280,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_0.53.wav,N,10,NA,NA
1281,1281,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_0.59.wav,Y,10,NA,NA
1282,1282,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_1.11.wav,Y,10,NA,NA
1283,1283,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_1.26.wav,Y,10,NA,NA
1284,1284,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_1.30.wav,Y,10,NA,NA
1285,1285,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_1.35.wav,Y,10,NA,NA
1286,1286,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_1.43.wav,Y,10,NA,NA
1287,1287,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_1.49.wav,Y,10,NA,NA
1288,1288,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_1.53.wav,Y,10,NA,NA
1289,1289,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_2.24.wav,Y,10,NA,NA
1290,1290,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_2.43.wav,Y,10,NA,NA
1291,1291,Poecile.sp_Ym.WG_Mar252023_SparrowfootPUA.HenryCO.MO_SMP_a_2.47.wav,Y,10,NA,NA
1292,1292,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_a_0.03.wav,Y,10,NA,NA
1293,1293,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_a_0.08.wav,Y,10,NA,NA
1294,1294,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_a_0.10.wav,Y,10,NA,NA
1295,1295,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_a_0.14.wav,Y,10,NA,NA
1296,1296,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_a_0.17.wav,Y,10,NA,NA
1297,1297,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.00.wav,Y,10,NA,NA
1298,1298,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.03.wav,Y,10,NA,NA
1299,1299,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.07.wav,Y,10,NA,NA
1300,1300,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.10.wav,N,10,NA,NA
1301,1301,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.13.wav,Y,10,NA,NA
1302,1302,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.17.wav,Y,10,NA,NA
1303,1303,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.22.wav,Y,10,NA,NA
1304,1304,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.26.wav,Y,10,NA,NA
1305,1305,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.29.wav,N,10,NA,NA
1306,1306,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.32.wav,Y,10,NA,NA
1307,1307,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.36.wav,Y,9,NA,NA
1308,1308,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.41.wav,N,10,NA,NA
1309,1309,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.45.wav,Y,10,NA,NA
1310,1310,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.49.wav,Y,10,NA,NA
1311,1311,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.52.wav,Y,12,NA,NA
1312,1312,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_0.59.wav,Y,10,NA,NA
1313,1313,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_1.03.wav,Y,10,NA,NA
1314,1314,Poecile.sp_Ym.WG_Mar262023_SparrowfootPUA.HenryCO.MO_SMP_b_1.11.wav,Y,10,NA,NA
1315,1315,Poecile.sp_Ym.WG_Mar272023_SparrowfootPUA.HenryCO.MO_SMP_a_0.16.wav,Y,12,NA,NA
1316,1316,Poecile.sp_Ym.WG_Mar272023_SparrowfootPUA.HenryCO.MO_SMP_a_0.22.wav,Y,6,NA,NA
1317,1317,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_0.33.wav,Y,10,NA,NA
1318,1318,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_0.37.wav,Y,10,NA,NA
1319,1319,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_0.47.wav,Y,10,NA,NA
1320,1320,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_0.56.wav,Y,10,NA,NA
1321,1321,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_1.13.wav,Y,15,NA,NA
1322,1322,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_1.18.wav,Y,10,NA,NA
1323,1323,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_1.22.wav,Y,10,NA,NA
1324,1324,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_1.27.wav,Y,10,NA,NA
1325,1325,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_1.36.wav,Y,10,NA,NA
1326,1326,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_1.40.wav,Y,10,NA,NA
1327,1327,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_1.44.wav,Y,15,NA,NA
1328,1328,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_1.50.wav,Y,8,NA,NA
1329,1329,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_1.59.wav,Y,10,NA,NA
1330,1330,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_2.03.wav,Y,7,NA,NA
1331,1331,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_2.07.wav,Y,15,NA,NA
1332,1332,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_2.18.wav,Y,15,NA,NA
1333,1333,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_4.03.wav,Y,10,NA,NA
1334,1334,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_4.06.wav,Y,10,NA,NA
1335,1335,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_4.10.wav,Y,15,NA,NA
1336,1336,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_4.17.wav,Y,10,NA,NA
1337,1337,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_4.25.wav,Y,10,NA,NA
1338,1338,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_4.36.wav,Y,10,NA,NA
1339,1339,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_4.39.wav,Y,10,NA,NA
1340,1340,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_4.42.wav,Y,10,NA,NA
1341,1341,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_4.45.wav,Y,10,NA,NA
1342,1342,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_4.49.wav,Y,10,NA,NA
1343,1343,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_4.54.wav,Y,10,NA,NA
1344,1344,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_4.58.wav,Y,10,NA,NA
1345,1345,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_5.04.wav,Y,10,NA,NA
1346,1346,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_5.16.wav,Y,10,NA,NA
1347,1347,Poecile.sp_Ym.WG_Mar302023_SparrowfootPUA.HenryCO.MO_SMP_a_5.24.wav,Y,10,NA,NA
